id,created_at,text
836776343014682624,2017-03-01 03:13:21,"""And believe, once more, in AMERICA."" #JointAddress #AmericanSpirit https://t.co/Mm1HBAtKMl"
836775787638452224,2017-03-01 03:11:08,#JointAddress #AmericanSpirit https://t.co/7Gm3IhNEqm
836775359785881600,2017-03-01 03:09:26,RT @POTUS: I am asking all citizens to embrace this Renewal of the #AmericanSpirit. #JointAddress
836775244903895042,2017-03-01 03:08:59,"RT @POTUS: We are one people, with one destiny.

We all bleed the same blood.

We all salute the same flag.

And we are all made by the sam…"
836775216957227012,2017-03-01 03:08:52,"""... and jobs where Americans prosper and grow - are not too much to ask."" #JointAddress #AmericanSpirit https://t.co/flnaY3DbPr"
836774738034896897,2017-03-01 03:06:58,RT @POTUS: Think of the marvels we can achieve if we simply set free the dreams of our people. #AmericanSpirit #JointAddress
836774366327226368,2017-03-01 03:05:30,"RT @POTUS: We want harmony and stability, not war and conflict. We want peace, wherever peace can be found. #JointAddress #AmericanSpirit"
836773767468761090,2017-03-01 03:03:07,RT @PressSec: .@POTUS honors to service and sacrifice of Navy SEAL Chief Ryan Owens #JointAddress
836773728189046786,2017-03-01 03:02:57,"""And NONE are greater or braver than those who fight for America in uniform."" #JointAddress #AmericanSpirit https://t.co/beX3JackEM"
836773041514373126,2017-03-01 03:00:14,RT @POTUS: Ryan’s legacy is etched into eternity. #AmericanSpirit
836772510066741248,2017-03-01 02:58:07,"""I am sending the Congress a budget that rebuilds the military..."" #JointAddress #AmericanSpirit https://t.co/eZHuzpnhxA"
836772130280845312,2017-03-01 02:56:36,RT @POTUS: We must provide the men and women of the U.S. Military with the tools they need to prevent war and – if they must – TO FIGHT AND…
836771292451864576,2017-03-01 02:53:17,#JointAddress #AmericanSpirit https://t.co/GzRoTuIOGs
836771117457108993,2017-03-01 02:52:35,"""EVERY American child..."" #JointAddress #AmericanSpirit https://t.co/VbGM87EuRI"
836770510344171520,2017-03-01 02:50:10,RT @POTUS: Education is the civil rights issue of our time. I am calling for an education bill that funds school choice for disadvantaged y…
836770014518784001,2017-03-01 02:48:12,RT @PressSec: Today is #RareDiseaseDay and @POTUS welcomes survivor Megan Crowley #JointAddress
836769762218819584,2017-03-01 02:47:12,"""...to make childcare accessible and more affordable."" #JointAddress #AmericanSpirit https://t.co/sZS81P7ar3"
836769439970390017,2017-03-01 02:45:55,"""Our citizens deserve this, and so much more - so why not join forces to finally get it done?"" #JointAddress https://t.co/rGWd4yyvFJ"
836768647838322690,2017-03-01 02:42:46,RT @POTUS: We must ensure that Americans with pre-existing conditions have access to coverage. #JointAddress
836768477755113474,2017-03-01 02:42:06,"RT @POTUS: Obamacare is collapsing – and we must act decisively to protect all Americans. Action is not a choice, it is a necessity. #Joint…"
836768187358330882,2017-03-01 02:40:56,"""REPEAL and REPLACE Obamacare"" #JointAddress https://t.co/1xWAebxino"
836767839289761792,2017-03-01 02:39:33,"""Buy American, and hire American!"" #JointAddress https://t.co/ZeB36qavee"
836767023644438528,2017-03-01 02:36:19,"""I am not going to let America be taken advantage of anymore."" #JointAddress https://t.co/rHTD2onC4C"
836766112503185408,2017-03-01 02:32:42,#JointAddress #AmericanSpirit https://t.co/PEH6aRy0ao
836765540232359936,2017-03-01 02:30:25,"""Antonin Scalia will forever be a symbol of American Justice."" #JointAddress #AmericanSpirit https://t.co/DTivcDjm9n"
836764701371600897,2017-03-01 02:27:05,#JointAddress https://t.co/HrWtTQ461F
836763848858284032,2017-03-01 02:23:42,RT @POTUS: My Administration has answered the pleas of the American people for immigration enforcement and border security. #JointAddress
836763315384766466,2017-03-01 02:21:35,RT @POTUS: I have issued a new directive that American pipelines must be made with American steel. #JointAddress #AmericanSpirit
836762873594511361,2017-03-01 02:19:50,Fighting for American Workers #JointAddress #AmericanSpirit https://t.co/jwh7SgW7Og
836762409515638784,2017-03-01 02:17:59,"""We have begun to #DrainTheSwamp of government corruption..."" #JointAddress https://t.co/8TP9EOebkC"
836762177574883331,2017-03-01 02:17:04,#JointAddress https://t.co/INyKLcAhSe
836760999290093569,2017-03-01 02:12:23,RT @POTUS: A surge of optimism is placing impossible dreams firmly within our grasp. What we are witnessing today is the Renewal of the #Am…
836760929215918081,2017-03-01 02:12:06,This is the #AmericanSpirit. #JointAddress https://t.co/OgllGrPTe9
836760695052062721,2017-03-01 02:11:10,RT @POTUS: We are a country that stands united in condemning hate and evil in all of its very ugly forms. #JointAddress
836757773199282177,2017-03-01 01:59:33,Tune in now! https://t.co/TFWe9JNfFZ #JointAddress https://t.co/m27jHmQnNo
836709399297150976,2017-02-28 22:47:20,Tune in LIVE tonight at 9pm EST for @POTUS Trump's #JointAddress: https://t.co/TFWe9JNfFZ https://t.co/4uOlQ2xrJ4
836698180985184257,2017-02-28 22:02:46,.@POTUS Trump's #JointAddress begins at 9pm EST. One way to tune in: https://t.co/o7NLL4QBTr
836630168085102592,2017-02-28 17:32:30,Don't forget to tune in tonight for @POTUS Trump's #JointAddress! https://t.co/xKui901gkk
836588575969923074,2017-02-28 14:47:14,"Watch LIVE as @VP Pence participates in the swearing-in of the Secretary of @CommerceGov, Wilbur Ross:… https://t.co/WklFod8vSB"
836573848124411904,2017-02-28 13:48:42,RT @POTUS: Thank you to the great presidents of our #HBCUs for their commitment to higher education. Read more here: https://t.co/m2Adyvvu6…
836322373364236295,2017-02-27 21:09:26,Everything you need to know about @POTUS Trump's #JointAddress to Congress tomorrow night: https://t.co/f8vajiulJ5 https://t.co/kc6w1AvF8E
836232903755366403,2017-02-27 15:13:55,RT @Scavino45: .@POTUS @realDonaldTrump speaking to Governors &amp; Cabinet at the @WhiteHouse now. https://t.co/GU5x14rE1B
835514330510655489,2017-02-25 15:38:34,Join us at 11am EST for @POTUS Trump's Weekly Address: https://t.co/C0TY0EP6OH https://t.co/8W9mSEswNp
835251208507932672,2017-02-24 22:13:00,ICYMI: @POTUS Trump spoke at @CPAC earlier today. Watch his remarks here: https://t.co/YNJGyFknLN https://t.co/K7H1kyyy6W
835210377768075264,2017-02-24 19:30:46,.@POTUS Trump cuts through more red tape: https://t.co/KfAyQ757aq
834930290426540032,2017-02-24 00:57:48,RT @VP: WATCH LIVE to see my message about @POTUS Trump's agenda to the men &amp; women of the conservative movement at @CPAC. https://t.co/Fui…
834862188280020993,2017-02-23 20:27:11,RT @POTUS: Great job - see you tomorrow at 10amE! #CPAC2017 https://t.co/bO99P9CCg5
834862105438322689,2017-02-23 20:26:51,RT @Reince45: Thank you for having us! #CPAC2017 https://t.co/XIkQT24Edc
834794382687625216,2017-02-23 15:57:45,Join us LIVE as @POTUS Trump leads a listening session with manufacturing CEOs: https://t.co/WpumKfclto
834494603680215040,2017-02-22 20:06:32,RT @VP: LISTEN LIVE now as I join hardworking Americans in Missouri to discuss America's economic comeback: https://t.co/VgPq0m37zR
834410634817200130,2017-02-22 14:32:52,"Happy birthday, George Washington! Learn more about our first President here: https://t.co/NQSN4lfTOu https://t.co/CD2dn6YIxz"
833792665867186177,2017-02-20 21:37:17,.@POTUS Trump’s First Month: Achieving Results for the American People https://t.co/3mYxqWRKE6
833709956096487424,2017-02-20 16:08:37,Happy #PresidentsDay! Learn more about all 45 of our Presidents here: https://t.co/wDA3f2vyej https://t.co/mYDND35V3G
832721903563464704,2017-02-17 22:42:27,Join us LIVE as Justice Samuel Alito participates in the swearing-in of @EPA Administrator Scott Pruitt:… https://t.co/67fNfEs7gP
832609107815325698,2017-02-17 15:14:15,Join us at 11am EST for @POTUS Trump's Weekly Address: https://t.co/yNfQwKdlE2 https://t.co/0RRosyS5EB
832362046587035648,2017-02-16 22:52:31,"Coming up LIVE: @VP Pence participates in the swearing-in of OMB Director, Mick Mulvaney: https://t.co/FRmhXRiQVz https://t.co/rNeeXvVdGM"
832343098042830848,2017-02-16 21:37:13,.@POTUS Donald J. Trump Nominates R. Alexander Acosta to be Secretary of @USDOL: https://t.co/JjxmEXzNGd
832329716837281792,2017-02-16 20:44:03,Join us LIVE as @POTUS Trump signs H.J.Res. 38: https://t.co/T2M5qxSWBs
832287616850657280,2017-02-16 17:56:45,Watch LIVE as @POTUS Trump holds a press conference in the East Room of the White House: https://t.co/1i1w8w6Eky https://t.co/hL2CxGN1UX
831978580250877964,2017-02-15 21:28:45,.@POTUS Trump: Cutting Red Tape for American Businesses https://t.co/TArdN89Ze2
831901345636577280,2017-02-15 16:21:51,Coming up LIVE: @POTUS Trump participates in a joint press conference with @IsraeliPM Netanyahu:… https://t.co/musxcl7Eg0
831884186072014849,2017-02-15 15:13:40,Watch LIVE: @POTUS Trump participates in a listening session with the Retail Industry Leaders Association &amp; CEOs: https://t.co/bgbUWchs90
831604691918319617,2017-02-14 20:43:03,"And watch LIVE as @VP Pence participates in the swearing-in of @SBAgov Administrator, @Linda_McMahon:… https://t.co/YiFxzdxbF9"
831587745587929090,2017-02-14 19:35:43,"Join us LIVE as @VP Pence participates in the swearing-in of Secretary of Veterans Affairs, Dr. David Shulkin:… https://t.co/ch3QIvGYTe"
831580081814458368,2017-02-14 19:05:16,.@FLOTUS Melania Trump is pleased to announce the White House Visitors Office will resume public tours on March 7th https://t.co/FhJUf1UP1m
831373581561032704,2017-02-14 05:24:42,"POTUS Trump Names Lt. General Joseph Keith Kellogg, Jr. as Acting National Security Advisor-Accepts Resignation of… https://t.co/5bGoYzIBEb"
831317627750477825,2017-02-14 01:42:22,"Watch LIVE as @POTUS &amp; @VP participate in the swearing-in of Secretary of the Treasury, Steven Mnuchin:… https://t.co/J71mMOgRII"
831266888189693952,2017-02-13 22:20:44,Joint Statement from President Donald J. Trump and Prime Minister Justin Trudeau: https://t.co/MmsGJgUI3c https://t.co/xzP3efrplU
831186249411129348,2017-02-13 17:00:19,RT @realDonaldTrump: Welcome to the @WhiteHouse Prime Minister @JustinTrudeau! https://t.co/WKgF8Zo9ri
830957264114708485,2017-02-13 01:50:24,"Happy Birthday to President Abraham Lincoln! #POTUS16
https://t.co/1sMucHiW1T https://t.co/POGSyZlM4R"
830620962248937472,2017-02-12 03:34:04,LIVE Joint Statement by President Trump and Prime Minister Shinzo Abe: https://t.co/5tWYi9RHsw
830527853217341440,2017-02-11 21:24:05,"President Trump Approves Oklahoma Disaster Declaration
https://t.co/2I65tyIYl3"
830490121468334082,2017-02-11 18:54:09,"President Trump Acts to Restore Public Safety and Protect Law Enforcement. #LESM 
https://t.co/15Mtffof6h"
829718945397612547,2017-02-09 15:49:46,"RT @POTUS: Join us live at the @WhiteHouse for the swearing in of our new Attorney General, @SenatorSessions!  
LIVE: https://t.co/cikeZjU1…"
829498067242057730,2017-02-09 01:12:05,RT @dougducey: BIG ANNOUNCEMENT!! HUGE NEWS!! NEW JOBS FOR #ARIZONA! @intel @bkrunner @realDonaldTrump @POTUS @WhiteHouse https://t.co/HgsX…
829003590782111744,2017-02-07 16:27:12,RT @realDonaldTrump: An honor having the National Sheriffs' Assoc. join me at the @WhiteHouse. Incredible men &amp; women who protect &amp; serve 2…
828696650797428740,2017-02-06 20:07:32,"Happy Birthday, Mr. President! https://t.co/snf4pYhBiB"
828661277576876033,2017-02-06 17:46:59,"'@VP Pence Takes Wounded Warriors to #SuperBowl'
https://t.co/63kCEpzPR9"
828660814966091776,2017-02-06 17:45:08,RT @VP: It's a great honor to visit with Former President @GeorgeHWBush &amp; Barbara Bush. Their service to our nation 🇺🇸 is an inspiration to…
827720094415478785,2017-02-04 03:27:03,"Statement by the Press Secretary:
At the earliest possible time, the Dept. of Justice intends to file an emergency...https://t.co/hJKLPqHSg1"
827656654284001280,2017-02-03 23:14:58,RT @SenatorEnzi: Senate leaders applaud action by White House to stop big government “fiduciary rule”. https://t.co/l2zRXeIUJm
827640171814322180,2017-02-03 22:09:28,"It's been another historic week at the White House. Tune in NOW for @POTUS Trump's second weekly address! 
https://t.co/QTXUMc1eoY"
827639181669232640,2017-02-03 22:05:32,RT @POTUS: Remarks by President Trump at Signing of Executive Order on Fiduciary Rule: https://t.co/kMRFhlXlHe https://t.co/CKiU61iBqh
827570689846702080,2017-02-03 17:33:22,"RT @GorsuchFacts: Yesterday, #SCOTUS nominee Judge Gorsuch met with Senators all over the Capitol…he also met with this puppy. #JusticeGors…"
827547222455775232,2017-02-03 16:00:07,.@POTUS &amp; @FLOTUS invite Americans to wear red today to raise awareness about ❤ disease &amp; improve our nation's heal… https://t.co/HF6eu5Mcfv
827545936062795781,2017-02-03 15:55:00,"We honor this month as American Heart Month to remember those who have lost their lives to heart disease.❤
https://t.co/5gN5wG8JKU"
827308768748769280,2017-02-03 00:12:35,"RT @POTUS: 'Trump taps first woman to CIA second in command'
https://t.co/15yzhsH6Qq"
827308752688799744,2017-02-03 00:12:31,RT @VP: Tune in to @FoxNews tonight at 10 p.m. ET as I sit down w/ @seanhannity to discuss the need for an up or down vote on @POTUS' SCOTU…
827265264228016130,2017-02-02 21:19:43,RT @VP: Honored to welcome German Vice Chancellor &amp; Min. for Foreign Affairs Gabriel to the White House today to discuss NATO &amp; transatlant…
827256389722517509,2017-02-02 20:44:27,RT @VP: .@POTUS and I enjoyed welcoming @harleydavidson execs &amp; union leaders to the @WhiteHouse to discuss keeping America's manufacturing…
827216043223445504,2017-02-02 18:04:08,"RT @POTUS: Great meeting with @harleydavidson executives from Milwaukee, Wisconsin at the @WhiteHouse. https://t.co/7Spcmh6guM"
827163172050079746,2017-02-02 14:34:02,"""We are all united by our faith... Freedom is not a gift from government... Freedom is a gift from God.” - @POTUS #nationalprayerbreakfast"
827161536183480326,2017-02-02 14:27:32,"""America is a nation of believers."" - @POTUS Trump speaking at #nationalprayerbreakfast"
826985494336663552,2017-02-02 02:48:01,RT @StateDept: Watch the swearing in of Secretary of State Tillerson at the @WhiteHouse. https://t.co/xRDWIv09Ce
826974960052797440,2017-02-02 02:06:09,"RT @VP: As #BlackHistoryMonth begins, we remember when Pres. Lincoln submitted the 13th Amendment, ending slavery, to the states #NationalF…"
826961793197232128,2017-02-02 01:13:50,"RT @POTUS: Congratulations to our new Secretary of State Rex Tillerson, sworn-in this evening by @VP Mike Pence. https://t.co/YvLoJZUKj8"
826946942857003008,2017-02-02 00:14:49,"Tune in now for the LIVE ceremonial swearing-in of our new Secretary of State, Rex Tillerson! https://t.co/1wTnWbBJ9o"
826903245037694980,2017-02-01 21:21:11,RT @GorsuchFacts: .@POTUS Trump keeps another promise to the American people by nominating Judge Neil Gorsuch to #SCOTUS. #JusticeGorsuch h…
826903233683660803,2017-02-01 21:21:08,"RT @VP: Grateful for @SenateMajLdr's strong support for President @realDonaldTrump's Supreme Court nominee, Judge Gorsuch. https://t.co/qng…"
826854458659393540,2017-02-01 18:07:19,RT @POTUS: Moment of prayer last night after my nomination of Judge Neil Gorsuch for #SCOTUS. It was an honor having Maureen and Fr. Scalia…
826833650008330240,2017-02-01 16:44:38,RT @POTUS: Proud to honor the start of Black History Month at the @WhiteHouse this morning with @VP Mike Pence. https://t.co/CaXOykzR4d
826647518322819072,2017-02-01 04:25:01,"RT @POTUS: President Donald J. Trump Nominates Judge Neil Gorsuch to the United States Supreme Court
#JusticeGorsuch #SCOTUS 
https://t.co/…"
826647506490634241,2017-02-01 04:24:58,"RT @realDonaldTrump: Hope you like my nomination of Judge Neil Gorsuch for the United States Supreme Court. He is a good and brilliant man,…"
826610007399682049,2017-02-01 01:55:58,"""This has been the most transparent Supreme Court selection process in the history of our country."" - @POTUS… https://t.co/kOadoSyXDs"
826607453856989184,2017-02-01 01:45:49,RT @GorsuchFacts: 11 current Dem Senators &amp; 20 current GOP Senators were in office when Judge Gorsuch was confirmed w/out oppo in '06. #Jus…
826603098072297472,2017-02-01 01:28:30,"RT @GorsuchFacts: .@POTUS Trump has chosen a #SCOTUS with a brilliant legal mind, sterling academic credentials, &amp; a commitment to constitu…"
826602268116078593,2017-02-01 01:25:12,"RT @GorsuchFacts: Judge Gorsuch defends the Constitution &amp; protects individual rights, incl religious liberty, against gov't attack. #Justi…"
826602063916326912,2017-02-01 01:24:24,"""Judge Gorsuch has a superb intellect, an unparalleled legal edu, and a commitment to interpreting the Constitution… https://t.co/ErtgG1YeQr"
826600832992960512,2017-02-01 01:19:30,RT @SenateMajLdr: My statement on @POTUS' excellent selection of Neil Gorsuch as our next #SCOTUS Justice https://t.co/z7TNYvd0ie
826600739191521280,2017-02-01 01:19:08,RT @SpeakerRyan: Judge Neil Gorsuch is a phenomenal nominee for the #SCOTUS. https://t.co/qQIeFmXE3O https://t.co/QoiGqCZ2dH
826600604130766848,2017-02-01 01:18:36,RT @GorsuchFacts: Join us in congratulating Judge Neil Gorsuch on his nomination for #SCOTUS! Read his bio here: https://t.co/Im2VNUG6Bk #J…
826600584274907138,2017-02-01 01:18:31,"RT @POTUS: President Trump's Nominee for the Supreme Court Neil M. Gorsuch. 
#SCOTUS #JusticeGorsuch 
https://t.co/OnnJxv0sNG https://t.co/…"
826600556621885442,2017-02-01 01:18:24,"RT @VP: Judge Gorsuch is one of the most mainstream, respected, and exceptionally qualified Supreme Court nominees in American history."
826599464530014209,2017-02-01 01:14:04,"RT @VP: Tonight, @POTUS nominated a Supreme Court Justice who will uphold the God-given liberties enshrined in our constitution — Judge Gor…"
826599060949839872,2017-02-01 01:12:28,RT @POTUS: #JusticeGorsuch #SCOTUS https://t.co/Y96Hi2bbIj
826597453411581953,2017-02-01 01:06:04,RT @GorsuchFacts: BREAKING: @POTUS Trump has nominated Judge Neil Gorsuch for #SCOTUS! #JusticeGorsuch https://t.co/Ugj1Kv3Xp2
826596356336803840,2017-02-01 01:01:43,"RT @realDonaldTrump: Join me live from the @WhiteHouse.
https://t.co/LHOs4nAaGl"
826593494567362561,2017-02-01 00:50:21,RT @POTUS: Join me live from the @WhiteHouse as I announce my nomination for United States Supreme Court Justice. https://t.co/nWU7O6EyQ6 h…
826589098399907841,2017-02-01 00:32:52,RT @realDonaldTrump: Getting ready to deliver a VERY IMPORTANT DECISION!  8:00 P.M.
826559062775042049,2017-01-31 22:33:31,"RT @POTUS: Join me live from the @WhiteHouse at 8:00pm tonight. #SCOTUS 
https://t.co/7OJvZaW0Y7 https://t.co/nJyeYyACQ1"
826559051240730624,2017-01-31 22:33:29,RT @POTUS: Highlights From The President’s Listening Session With Pharmaceutical Industry Leaders at the @WhiteHouse today: https://t.co/YM…
826518763256287232,2017-01-31 19:53:23,Join @POTUS Trump tonight at 8pm EST as he announces his #SCOTUS pick! We'll be streaming the historic event LIVE:… https://t.co/vyRaMYFHSs
826508426817708032,2017-01-31 19:12:19,RT @POTUS: Today I met with pharmaceutical executives at the @WhiteHouse...https://t.co/T1L7e8pHG1 https://t.co/MDr9b7rBhN
826245810589409281,2017-01-31 01:48:46,RT @realDonaldTrump: The Democrats are delaying my cabinet picks for purely political reasons. They have nothing going but to obstruct. Now…
826202559018913797,2017-01-30 22:56:54,"RT @realDonaldTrump: The American dream is back. We’re going to create an environment for small business like we haven’t had in many, many…"
826202544867250176,2017-01-30 22:56:51,RT @VP: Grateful to welcome King Abdullah II of Jordan this morning as first foreign leader to visit VP Residence. https://t.co/LXjWcD8jRi
826069070114066432,2017-01-30 14:06:28,RT @realDonaldTrump: I have made my decision on who I will nominate for The United States Supreme Court. It will be announced live on Tuesd…
825845649492946944,2017-01-29 23:18:40,RT @POTUS: Statement Regarding Recent Executive Order Concerning Extreme Vetting: https://t.co/junoy06y2R
825786232554811393,2017-01-29 19:22:34,RT @VP: We mourn the loss of a hero in battle against radical Islamic terror. Our prayers go to loved ones of fallen service member &amp; the w…
825763925677453314,2017-01-29 17:53:56,"RT @realDonaldTrump: Our country needs strong borders and extreme vetting, NOW. Look what is happening all over Europe and, indeed, the wor…"
825763859503919105,2017-01-29 17:53:40,RT @POTUS: Presidential Memorandum Organization of the National Security Council and the Homeland Security Council: https://t.co/8bMNArkQH1…
825763830395449345,2017-01-29 17:53:33,RT @POTUS: Presidential Memorandum Plan to Defeat the Islamic State of Iraq and Syria: https://t.co/MWvPlRQ8ZI https://t.co/1IkgK8wEWF
825763815807713281,2017-01-29 17:53:30,RT @POTUS: Executive Order: ETHICS COMMITMENTS BY EXECUTIVE BRANCH APPOINTEES: https://t.co/0T7rvbEdAJ https://t.co/Z9fZd4jlCg
825474979953246209,2017-01-28 22:45:46,.@POTUS @realDonaldTrump- speaking with Australian Prime Minister Malcolm Turnbull from the Oval Office. https://t.co/6rDjoygXDD
825461998519468032,2017-01-28 21:54:11,RT @POTUS: Signed some additional executive orders in the Oval Office moments ago- https://t.co/fgIaVW5aJD
825439270156587009,2017-01-28 20:23:52,RT @POTUS: YOUR WEEKLY ADDRESS: https://t.co/iCUns5IOJ5
825417786247749632,2017-01-28 18:58:30,RT @VP: Welcomed my good friend Governor @EricGreitens to the White House today. He is doing a great job for the people of Missouri. https:…
825398856145829891,2017-01-28 17:43:17,"Tune in now for @POTUS Trump's first weekly address to the nation on Facebook Live!🇺🇸
https://t.co/BvMhVlxnid https://t.co/08bhycL7SH"
825383929381343237,2017-01-28 16:43:58,RT @PressSec: .@POTUS  speaks with German Chancellor Merkel from the Oval Office.  One of five heads of government calls today https://t.co…
825372136940400641,2017-01-28 15:57:06,"RT @realDonaldTrump: Today, we remember the crew of the Space Shuttle Challenger, 31 years later. #NeverForget https://t.co/OhshQsFRfl"
825188075852668928,2017-01-28 03:45:43,RT @POTUS: I will be America's greatest defender and most loyal champion. -DJT https://t.co/wukJ6YqvLu
825101522212093953,2017-01-27 22:01:47,RT @realDonaldTrump: Congratulations Secretary Mattis! https://t.co/mkuhbegzqS
825086913921028096,2017-01-27 21:03:44,RT @POTUS: Joint Statement on U.S. - Mexico Relations: https://t.co/wPWdC9K0xj
825082036893396993,2017-01-27 20:44:21,RT @realDonaldTrump: Statement on International Holocaust Remembrance Day: https://t.co/KjU0MOxCHk
825057194911608833,2017-01-27 19:05:38,RT @POTUS: An honor to have U.K. Prime Minister @theresa_may join me at the @WhiteHouse. #ICYMI- our joint press conference: https://t.co/4…
825057160421859328,2017-01-27 19:05:30,RT @VP: It was my honor to speak at the @March_for_Life today w/ my family &amp; share the commitment of @POTUS to restore culture of life in A…
825045118512144384,2017-01-27 18:17:39,"Tune in now for a joint press conference with @POTUS Trump and PM @theresa_may!
https://t.co/apbHjgoyF9 https://t.co/x4SvGECrLi"
825044503509790723,2017-01-27 18:15:12,RT @PressSec: The United Kingdom's Prime Minister @theresa_may becomes the first head of government to sign the White House book under @POT…
824990215190241281,2017-01-27 14:39:29,RT @PressSec: When @vp addresses #MarchForLife today it will be the first time a sitting Vice President has spoken in person March
824981805635874817,2017-01-27 14:06:04,Today we celebrate one week since making history with the swearing-in of @POTUS Trump and @VP Pence! Watch➡️… https://t.co/slHPsqRlFT
824962889501011969,2017-01-27 12:50:54,RT @POTUS: 'People want protection and a wall protects. All you have to do is ask Israel...' @realDonaldTrump https://t.co/QeTbiJpaDY
824962846157045763,2017-01-27 12:50:44,"RT @PressSec: Another busy day for @POTUS - meeting with @theresa_may at WH , swearing in of SECDEF at Pentagon and signing of executive me…"
824758244300189696,2017-01-26 23:17:43,RT @VP: Honored to meet with Pro-Life leaders in my office tonight. Just told them I look forward to addressing National @March_for_Life on…
824758237811638272,2017-01-26 23:17:41,RT @VP: This is Nat'l School Choice Week. @POTUS &amp; I are committed to making a great education possible for all our children https://t.co/T…
824720962071523332,2017-01-26 20:49:34,RT @VP: Work benefiting the American people will get done in DC. Great discussion w/ GOP House &amp; Senate members about moving @POTUS agenda…
824700466818936832,2017-01-26 19:28:08,"RT @realDonaldTrump: Spoke at the Congressional @GOP Retreat in Philadelphia, PA. this afternoon w/ @VP, @SenateMajLdr, @SpeakerRyan. Thank…"
824641314520240129,2017-01-26 15:33:05,RT @VP: Humbled to board Air Force Two for 1st time with @SecondLady. We will see you shortly in Philadelphia to talk about @POTUS agenda f…
824641291086692355,2017-01-26 15:32:59,RT @VP: Beautiful morning for @SecondLady Karen Pence and my 1st flight aboard Marine Two. Next stop Air Force Two. Will be in Philadelphia…
824442482633113601,2017-01-26 02:22:59,"RT @realDonaldTrump: As your President, I have no higher duty than to protect the lives of the American people. https://t.co/o7YNUNwb8f"
824410997641338880,2017-01-26 00:17:53,"RT @realDonaldTrump: Beginning today, the United States of America gets back control of its borders. Full speech from today @DHSgov: https:…"
824389797506613249,2017-01-25 22:53:38,RT @VP: The Dow closes above 20K for 1st time in history. US economy is being unleashed under President @realDonaldTrump. 🇺🇸 https://t.co/z…
824389756503134213,2017-01-25 22:53:29,RT @realDonaldTrump: I will be interviewed by @DavidMuir tonight at 10 o'clock on @ABC. Will be my first interview from the White House. En…
824326664180137992,2017-01-25 18:42:46,RT @VP: Our new UN Ambassador @nikkihaley is getting right to work with President @realDonaldTrump and @SenRubioPress. https://t.co/7Ib1Dju…
824315464771891200,2017-01-25 17:58:16,RT @VP: It was my privilege to administer the Oath of Office to the new United States Ambassador to the United Nations @nikkihaley. https:/…
824282315002150913,2017-01-25 15:46:32,We're having an incredible 1st week at the White House — 10 Executive Orders &amp; Memorandums from @POTUS Trump so far… https://t.co/1SB1Qfa9iH
824270172462739456,2017-01-25 14:58:17,RT @POTUS: Great! #Dow20K https://t.co/wXFhXBLgag
824236812679966720,2017-01-25 12:45:44,RT @realDonaldTrump: I will be making my Supreme Court pick on Thursday of next week.Thank you!
824100908829184000,2017-01-25 03:45:42,"RT @realDonaldTrump: Big day planned on NATIONAL SECURITY tomorrow. Among many other things, we will build the wall!"
824056015230472197,2017-01-25 00:47:18,RT @realDonaldTrump: Great meeting with Ford CEO Mark Fields and General Motors CEO Mary Barra at the @WhiteHouse today. https://t.co/T0eIg…
823990763994419202,2017-01-24 20:28:01,RT @POTUS: Meeting with members of the Senate leadership at the @WhiteHouse now with @VP Pence. https://t.co/SjpbTV1ysS
823990581370163200,2017-01-24 20:27:18,"Today @POTUS Trump took action to expedite high priority energy &amp; infrastructure projects:
✔️Keystone XL pipeline… https://t.co/8Oahb4NGEP"
823977611445633024,2017-01-24 19:35:45,".@GM CEO Mary Barra: ""There's a huge opportunity"" to improve the environment, safety, jobs creation, &amp; ""competitiveness of manufacturing."""
823977284768038912,2017-01-24 19:34:28,".@Ford CEO Mark Fields on @POTUS decision to withdraw from TPP: ""We appreciate the President's courage to walk away from a bad trade deal."""
823955568566145024,2017-01-24 18:08:10,RT @realDonaldTrump: Signing orders to move forward with the construction of the Keystone XL and Dakota Access pipelines in the Oval Office…
823926468002648065,2017-01-24 16:12:32,.@POTUS Trump met w/ automobile industry leaders in the Roosevelt Room this morning — delivering on his promise to… https://t.co/wzuWRaKCLY
823921238892511232,2017-01-24 15:51:45,RT @VP: Good discussion with President @realDonaldTrump and automotive leaders about creating new auto jobs in the U.S. 🇺🇸 https://t.co/p9C…
823748933075746816,2017-01-24 04:27:04,RT @VP: Tonight I had the privilege to administer the Oath of Office to Mike Pompeo as the new Director of the Central Intelligence Agency.…
823699916203520000,2017-01-24 01:12:18,RT @POTUS: ⚡️THANK YOU to my amazing family for their support since I announced my candidacy on 6/16/2015. -DJT https://t.co/Db6titMVtq
823672078696153088,2017-01-23 23:21:41,"RT @VP: Proud to stand w/ President Trump signing EOs: withdrawing US from TPP, prohibiting int'l abortion funding &amp; freezing hiring except…"
823523280502063105,2017-01-23 13:30:25,RT @POTUS: Busy week planned with a heavy focus on jobs &amp; national security. Top executives coming in at 9 A.M. to talk manufacturing in Am…
823297103111786497,2017-01-22 22:31:40,RT @POTUS: It was an honor to host our amazing teams of law enforcement at the @WhiteHouse this afternoon. @VP Pence and I are grateful for…
822921756734324738,2017-01-21 21:40:10,"""Do not allow anyone to tell you that it cannot be done. No challenge can match the HEART and FIGHT and SPIRIT of A… https://t.co/bXYAH4cjVB"
